Time,Message
1723126453.403767,"header: 
  seq: 4
  stamp: 
    secs: 1723126453
    nsecs: 403524933
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126453.503774,"header: 
  seq: 5
  stamp: 
    secs: 1723126453
    nsecs: 503563609
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126453.6037016,"header: 
  seq: 6
  stamp: 
    secs: 1723126453
    nsecs: 603551489
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126453.703799,"header: 
  seq: 7
  stamp: 
    secs: 1723126453
    nsecs: 703572037
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126453.8038146,"header: 
  seq: 8
  stamp: 
    secs: 1723126453
    nsecs: 803581847
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126453.9037619,"header: 
  seq: 9
  stamp: 
    secs: 1723126453
    nsecs: 903574223
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126454.0039594,"header: 
  seq: 10
  stamp: 
    secs: 1723126454
    nsecs:   3586975
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126454.1038697,"header: 
  seq: 11
  stamp: 
    secs: 1723126454
    nsecs: 103578636
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126454.203858,"header: 
  seq: 12
  stamp: 
    secs: 1723126454
    nsecs: 203588401
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126454.3038185,"header: 
  seq: 13
  stamp: 
    secs: 1723126454
    nsecs: 303590595
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
1723126454.404164,"header: 
  seq: 14
  stamp: 
    secs: 1723126454
    nsecs: 403579032
  frame_id: ""/front""
kbitrate: 0
framerate: 0
imageHeight: 0
imageWidth: 0
imageNofPixel: 0"
